 2.6486808229731656e-01	 3.2927853557013775e-01	 3.1195343313134438e-01	 6.5321564127498857e-02	-1.2066650791280281e-01	 1.0436226636527282e-01	 2.9911251947301420e-01	 7.7772579766116734e-01	 6.9675917217005212e-01	 1.3334160044836513e-01	-4.8371299400569812e-01	-1.1374565042060309e+00	-7.1989249817755091e-02	 1.1079744481472370e-01	 4.9162525736840013e-01	 7.6622930431612712e-01	 5.8077242638803295e-01	 2.1986391116860599e-01	-2.7122536113156637e-01	-4.8492702013186473e-01	-1.3403140137982910e+00	-2.2565946214438931e-01	-2.3008411533254661e-01	-2.3118183844208931e-01	 1.9502119714992386e-01	 3.3962203201311736e-01	 4.2900979665099465e-01	 4.3665470512447874e-02	 1.3522094917315147e-01	 2.6197913668592265e-01	-8.8210219077394292e-01	-9.1619707584894239e-01	-2.9959926767241518e-01	-4.0891441466895539e-01	-3.2064761401174224e-01	-4.7427224624475683e-02	 1.5155334143341408e-02	 9.4388840510705063e-02	 1.7608196734808981e-01	 5.4795223991684527e-01	 5.4526716711491319e-01	-4.0002831186234766e-01	-5.8135141007857327e-01	-4.2179318127305454e-01	-5.3369798890344344e-01	-6.7555885680886141e-01	-4.1279859116979262e-01	-3.7484893233458001e-02	 1.9512440751484389e-01	 2.5819019803660515e-01	 9.0197420264295791e-01	 7.2962457052229601e-01	 1.3642738763754075e-01	-7.9676409357580402e-01	-4.0248070683904275e-01	-6.5816611204500863e-01	-7.3505027150899593e-01	-6.7294449549230084e-01	-4.8794786670049151e-01	-4.8171279701581991e-02	 3.5258862434214977e-01	 1.0101821216131210e+00	 9.9332297230439914e-01	 1.4716505666897300e-01	-3.9112781111510997e-01	-3.1886976416155011e-01	-5.0789567602349905e-01	-6.5233755805745286e-01	-5.8107145952852379e-01	-4.2880398497899752e-01	-6.3267510162979657e-02	 3.4851967602514500e-01	 8.2031134850225085e-01	 7.5195213810602723e-01	 7.0212990476573006e-02	-2.4234815538241983e-01	-3.6286235762337582e-01	-4.9135533809639220e-01	-5.3296631941293238e-01	-3.4499420302341532e-01	 8.4622824006599651e-02	 1.9371171542355212e-01	 5.9750696245260548e-01	 5.3560518258743350e-01	 2.0420868838202613e-01	-2.5359034113634255e-01	-2.5429241861971730e-01	-1.3971316814184381e-01	 6.2409101776320211e-02	 2.7936765531069063e-01	 3.7017550074314831e-01	 3.6523582051732595e-01	-5.4885332317687448e-02	 1.4801193186175857e-02	 1.3691901973330817e-01	 3.1966616103553203e-01	 3.1310159785161096e-01
 1.6596616774410466e-01	 3.1139142621853322e-01	 6.2054928970512946e-01	 6.7086081137847642e-01	 5.5496366810013287e-01	-7.7121665682447174e-02	 4.5759331113980575e-02	 4.1375776530892400e-01	 6.9718766963324841e-01	 8.2685743187008187e-01	 9.4279499726187987e-01	 1.0445620244191693e+00	-2.5357628581316616e-01	-3.1000226347653337e-01	-7.9756793331509604e-02	-3.4148912397083031e-01	-8.0437274277148652e-01	-7.3426899639402321e-01	-6.3948813074674482e-01	 1.0287263764281745e-01	 6.2983285320744109e-01	-1.6852438191683736e-01	-2.5939629847130319e-01	-2.9603320326031907e-01	-4.4732703242026700e-01	-8.6525289350062673e-01	-1.2771121542191102e+00	-1.6084871745899822e+00	-1.2625819834178982e+00	-8.3335985408517588e-01	-2.6914376315073663e-01	-2.0354619170548604e-02	-9.6626335457615647e-02	-2.9439536700869134e-01	-4.4312431290389287e-01	-5.9028533448003340e-01	-8.8311920448038950e-01	-1.1517958076750712e+00	-1.0926318919569182e+00	-9.4737874861668703e-01	-5.1341085091549177e-01	-4.2542638862388255e-01	-1.0193335890239112e-01	-8.1210976617022423e-02	-1.7913041067556576e-01	-1.6132327311550626e-01	-2.3549995227861592e-01	-5.0927115485833985e-01	-9.0054892914053930e-01	-6.3318956366104984e-01	-3.8799442753419955e-01	-1.4713297659045163e-01	-7.2156255820882087e-02	-1.7740454597833749e-01	-4.6422386146095316e-03	-1.0352602141460032e-01	 2.0099404137674942e-01	 1.2082099924863708e-01	-4.8207902151731485e-02	-1.1990616375475600e-01	 2.0885159997222658e-01	 2.3531386065802634e-01	 1.3177238069282590e-01	-9.0217717462265284e-02	-1.9082963854686688e-01	 9.0436237629274024e-02	 9.7720296800882053e-02	 3.0375287001113094e-01	 5.2598064046153192e-01	 5.0106053286225349e-01	 5.0160436062582603e-01	 5.9155199009630266e-01	 5.9486790065607464e-01	 2.6653622451957748e-01	-3.1701388398582325e-01	-2.4499463765750978e-01	 2.0861080543423949e-01	 3.1821979799042044e-01	 5.7292402700822231e-01	 6.8451535844451628e-01	 4.3885114548365978e-01	 4.4444882810970071e-01	 2.5668036153570195e-01	-5.8461722689228210e-02	-3.1799517553020873e-01	 2.1792134094703375e-01	 3.2085015592131955e-01	 3.7641345039958107e-01	 4.2443963878287683e-01	 2.8463910884647275e-01	 1.2004116119092213e-01	-3.2898700672230566e-02	 1.5539537180203641e-01	 1.5147933441802566e-01	 1.5584665667490250e-01	 1.1432292044124970e-01	 8.8223564016060019e-02
 1.5884115669509646e-01	 1.7582904912866673e-01	 2.0773227011850887e-02	-1.2254277649888615e-01	-1.5882797582980202e-01	 3.9415506065297357e-01	 3.4666780364761790e-01	 3.9674072339607080e-01	 1.2049125038101668e-01	-2.9455028284813889e-01	-5.6616350945264493e-01	-4.3126998787413956e-01	 4.2302585425013944e-01	 6.8364216382237708e-01	 8.6616389813531836e-01	 6.9151802418114294e-01	 1.4067762115023885e-01	-4.3896561366639136e-01	-9.1759404315104076e-01	-7.6415702480019443e-01	-5.4283314345444711e-01	 2.2376033459306732e-01	 4.3641261943468246e-01	 8.1902391697437982e-01	 9.6020726408104240e-01	 6.7860311383118788e-01	 6.6472461173862490e-02	-3.3736619703042198e-01	-7.5346875568038185e-01	-6.8137501879980056e-01	-6.9117599960265208e-01	-5.0286725979008684e-01	 1.3375826274222236e-01	 2.8358315526271061e-01	 4.9583155299177184e-01	 4.2623012611543787e-01	 4.8237583391323380e-01	 2.0237230320630256e-01	-2.6555307869135840e-02	-4.1151806847133243e-01	-3.6499326590589198e-01	-5.0040934040441365e-01	-3.0051963257253456e-01	 3.4533538657929713e-02	 3.5106367252918429e-02	-3.9531572949760937e-02	-1.4650323989497599e-01	-3.4822690161387809e-02	 1.5211035130636094e-01	 7.0801700323951722e-02	 1.0077158130923136e-01	 1.8718139735660427e-02	 9.4469673089746992e-02	-3.6031959567710825e-02	-7.5649741702864079e-02	-2.0706444493458176e-01	-5.6741372199880202e-01	-6.0974871637326000e-01	-3.3213420439829738e-01	-8.4349581264783480e-02	 1.7887243512989137e-01	 4.5116670575060003e-01	 5.2784783104640431e-01	 5.6713020430888872e-01	 2.9699971096214306e-01	-1.6766478284586675e-01	-2.9068093899198783e-01	-7.6056080796679049e-01	-1.0282261536325197e+00	-6.6986867785100501e-01	-3.4394017890542106e-01	 2.9893774570182391e-01	 6.6781221280091141e-01	 9.0149295930629891e-01	 6.9066438155151499e-01	 2.7558423579716940e-01	-3.6873531381676672e-01	-5.9497646279082317e-01	-8.7146981561052272e-01	-7.6892163939004032e-01	-1.9310493191222236e-01	 2.7091791624749262e-01	 6.0842385785463238e-01	 6.9750542378738456e-01	 6.2991200946665482e-01	-3.6718715769418769e-01	-4.5697327910047936e-01	-4.0288784487003526e-01	-1.0613713212681490e-01	 2.8723426323415940e-01	 4.7512775169102583e-01	 5.6336895337708948e-01	-1.8088098525738683e-01	-1.2158295723931040e-01	 8.4897606286450204e-03	 1.6282263762529442e-01	 3.0205792128370473e-01
 1.1124947659613546e-01	 1.1230261042264711e-01	 1.7405124268058830e-01	 1.0432295795754092e-01	-2.7026943843653228e-02	 2.1179767761827378e-01	 1.6887009778698320e-01	 2.8764766711351830e-01	 2.8123171022109483e-01	 2.4565398406453481e-01	 1.5862146848138858e-01	 1.3974617283311008e-01	 2.3190972526183259e-01	 3.1578706510297594e-01	 2.4605486157622647e-01	 2.1003897732357929e-01	 1.9319714074385229e-02	 1.0765199526777107e-01	 2.0904283010299451e-01	 2.6455514743024788e-01	 2.7272484584362361e-01	 1.6855851294411658e-01	 2.5556291469222542e-01	 4.0761062773761758e-01	 5.4361513560467666e-02	-3.5101121962555959e-01	-5.6192086866894919e-01	-5.2951978387538667e-01	-1.8627599688333368e-01	 3.7136908838236282e-01	 3.6149632744327087e-01	 2.1422869647493442e-01	 1.8546149006570442e-01	 3.3666506183362310e-01	 3.1443797509633942e-01	-2.7734966256076188e-01	-7.7557135247374187e-01	-1.0962350442459063e+00	-9.9863041906435357e-01	-6.1865140294189813e-01	-4.3714802824585397e-02	 2.7144796185392933e-01	 2.6031739342465021e-01	 2.0127430406567393e-01	 2.9784477026459477e-01	 3.0522922574250932e-01	-2.4392793082119577e-01	-8.2284781872005941e-01	-1.0870559796834325e+00	-1.1463430538649906e+00	-8.1821421681339235e-01	-2.6262045339463769e-01	 2.4972661608051469e-01	 2.7672821472945625e-01	 1.8478921436359969e-01	 2.9207576714776567e-01	 2.9478860944814744e-01	-1.5255470076111260e-01	-6.7257144378311873e-01	-9.3251847944575617e-01	-9.2554982073572289e-01	-5.6942901435188098e-01	-3.9544992288584144e-02	 2.7918147983626335e-01	 2.8053105034702025e-01	 1.6178514439778802e-01	 2.5364362130433621e-01	 3.5404923985124370e-01	 1.5451031385136427e-01	-1.4772417219537870e-01	-3.3043802979050596e-01	-2.7703222559215684e-01	-8.2198278248381371e-02	 1.8321590815703948e-01	 2.9816138617111060e-01	 2.3230729734356489e-01	 2.2338864646653522e-01	 2.9177247338778506e-01	 2.9668489341145005e-01	 2.0922988966027622e-01	 6.8383553535475983e-02	 8.1261663723902394e-02	 1.6050870019975738e-01	 2.7006658288934765e-01	 3.2003508606440839e-01	 1.9843273592347721e-01	 1.9942680032412471e-01	 1.5215879487325132e-01	 1.3112508938274500e-01	 1.5188221147260039e-01	 1.8623302874955433e-01	 2.1384815324823392e-01	 1.0303922361546999e-01	 8.6663345041712220e-02	 1.0205267057662948e-01	 1.0893904620892718e-01	 1.3980393203487762e-01
 8.9591205064474544e-02	 1.6961995579744815e-01	 2.6783045424050944e-01	 2.1185502669198775e-01	 6.8688622791127182e-02	-6.5819948628687758e-02	 1.2478549174449757e-01	 4.1024102025250064e-01	 7.3180152784732810e-01	 6.2767357692331327e-01	 3.1498286469983466e-01	 1.9961762887867052e-02	-2.0287125161578287e-01	-1.7752092714212170e-01	 1.2861338699926655e-01	 5.2892923014813376e-01	 8.5632039112504543e-01	 8.0832437206950525e-01	 6.6645549301463491e-01	 1.2182004514534088e-01	-1.8693262612075889e-01	-2.9428465982839569e-01	-4.2063770413239371e-01	-5.4792463375100109e-01	-2.6478144315399066e-01	 1.4760191408019108e-01	 5.6411109610114196e-01	 4.2020557042484608e-01	 2.8839434740019332e-01	-1.6469466654467635e-01	-2.8673814758261124e-01	-2.2321975064012531e-01	-3.6694492729175771e-01	-6.2896909534308265e-01	-8.6474800374565430e-01	-5.5506406162889466e-01	-1.3281784780245573e-01	 8.9799528300510786e-02	 4.7539488093818659e-02	-1.0038033223844556e-01	-5.0119178576516377e-01	-7.1873194609793201e-01	-4.9211951434997597e-01	-3.7778322655011881e-01	-7.2056974564563170e-01	-9.9924131314476849e-01	-6.0729327325488569e-01	-1.3413073583792023e-01	 7.0347928018384881e-02	 4.7727341485206045e-03	-2.6495658716709547e-01	-6.3862225138169793e-01	-8.4387457358355111e-01	-5.7129389451548662e-01	-3.2522364992025721e-01	-5.7983167017276327e-01	-6.4961514611494153e-01	-3.3409124835731840e-01	 6.0480381699223873e-02	 2.8599669185916454e-01	 3.2072061720962147e-01	-2.1604179360972808e-02	-3.9772682463788772e-01	-6.0567008499681885e-01	-4.7564920769676011e-01	-2.1912525701944574e-01	-3.7831054464043179e-01	-3.9105054881871537e-01	-4.4594044437659686e-02	 4.1901581092595519e-01	 6.2661226437152417e-01	 7.5762372445510762e-01	 4.5098264627266232e-01	-4.1616728144703394e-02	-3.7913784730830608e-01	-3.2859932026946859e-01	-1.5198273562851999e-01	-1.2797681214846471e-01	 1.6335294161572406e-01	 6.4478642192729552e-01	 7.6934369011132286e-01	 8.1561733117652402e-01	 5.6070421885177935e-01	 1.5268460705132086e-01	-1.6985936447215069e-01	 3.0226180250737443e-02	 1.6695435648246604e-01	 3.5224267499871659e-01	 5.7327081901289212e-01	 4.7176584314107439e-01	 3.0749455842113826e-01	 1.1074513014315261e-01	 1.2159914198992909e-01	 1.8866831082468072e-01	 2.5789503025486449e-01	 1.9836476742333548e-01	 1.4804192694218085e-01
-1.9556042837261123e-01	-1.5125030736484932e-01	-3.4319028468518108e-02	 1.0197371474078532e-01	 7.9404035876532164e-02	-2.0945172456832717e-01	-2.9989612466298587e-01	-3.3342092079539143e-01	-8.6680783272744560e-02	 1.7848040609631841e-01	 3.6259184263257538e-01	 3.3996460031665826e-01	-4.4636565805210401e-02	-2.4915642799455529e-01	-5.9669445799345477e-01	-6.2813436365384345e-01	-1.5352390098593799e-01	 3.3349307010476520e-01	 6.0305457678126329e-01	 5.1115153749905118e-01	 1.7241732116837016e-01	 1.4747111870084989e-01	 1.6087234978774184e-01	 3.1654861886399495e-02	-2.3564781008755270e-01	-3.2390737819743654e-01	-7.5163173571305461e-02	 2.7135867939723302e-01	 4.0165777541022890e-01	 2.5400957111486888e-01	-4.0286007903905498e-02	-1.4829015655662578e-01	 2.5536400530015679e-01	 4.2935265452835919e-01	 5.7377432860224653e-01	 2.6548583212644661e-01	 1.6515425604974612e-02	 8.4968078625005661e-03	 7.9632484570776443e-02	-8.9603843281318759e-03	-1.9003162516142022e-01	-4.7334628268118645e-01	-4.3456544374212047e-01	 2.9935431674645341e-01	 5.4143924225475837e-01	 6.9899140090542677e-01	 4.0397161281197647e-01	 2.8640613649018473e-02	 7.3400047671899643e-02	-4.4726574955998098e-02	-1.2095294696779263e-01	-4.0565826240463149e-01	-6.5089015233066427e-01	-5.6418404002325617e-01	 2.4382334763553831e-01	 4.0723098325449392e-01	 4.0980312092747634e-01	 7.5767164833203698e-02	-1.2468780891062814e-01	-5.4544936114961758e-02	 6.9380627442305109e-02	 6.8174408271397230e-02	-1.6288756517217212e-01	-4.1874178299160481e-01	-4.1957878946579674e-01	 1.3390104858945109e-01	 1.4359405780437828e-01	 2.5302039297988799e-02	-3.3511628705714891e-01	-3.7963017201352178e-01	-1.7089306412077138e-01	 2.2454386030636297e-01	 4.4968896765052124e-01	 3.3644895000850794e-01	-1.1258963456976623e-01	-2.0845476848038008e-01	-5.7725501304975002e-02	-2.1589227710080386e-01	-5.1555549051523486e-01	-6.0955527560328226e-01	-1.9058840984264325e-01	 2.7802934049171962e-01	 5.7807667715500610e-01	 3.8836938155428913e-01	 1.5863393126250569e-01	-2.2452487725594594e-01	-3.6707484101084764e-01	-3.9724777528767158e-01	-8.3131457789300978e-02	 2.1487853257016290e-01	 3.8248156094287949e-01	 4.1557975365137700e-01	-1.4021605328186365e-01	-1.2843935267412912e-01	-3.8168326957510303e-02	 1.0650141053089693e-01	 1.9735106273462055e-01
-6.4958808201317747e-02	-1.6611177033420105e-02	-3.3653625962516760e-02	 5.8580131494553548e-03	 7.8686893760359800e-03	-9.7067706790434416e-02	-6.4498882881111275e-02	-5.3626238081406485e-02	-4.2641036683422562e-02	 2.8061022926986215e-02	 1.0260931297632658e-01	 1.6035235599756292e-01	-1.3287263384668269e-01	-1.3464304623591400e-01	-5.4549780901341986e-02	 1.2121352076030327e-01	 5.3877989231924016e-02	-8.6843929226668642e-02	-8.6778440510028129e-02	 1.2266304986153079e-01	 2.6106345444567702e-01	-1.2298173269209339e-01	-1.6409005579241082e-01	-8.7428834755498980e-02	 2.4191142575866242e-01	 4.7601473817074985e-01	 1.2514853435253523e-01	-1.9216484957969582e-01	-4.2353904049083668e-01	-8.9953761299568391e-02	 2.1768921965794802e-01	 2.1782086660742606e-01	-1.3650897759885280e-01	-1.7089136807612074e-01	 5.6141772866692266e-02	 6.6297874632692833e-01	 8.1860894738568368e-01	 2.0159032066583454e-01	-3.6892447044404536e-01	-7.6737367799512812e-01	-5.1149066959630596e-01	 1.6893191891867507e-01	 2.8512938697771512e-01	-1.2789934392881952e-01	-1.5717118342192843e-01	 1.7190128410215674e-01	 8.5574069720955637e-01	 7.8312826729335960e-01	 3.2524256252802181e-01	-3.9613522232255982e-01	-8.5812514628026237e-01	-6.3730228152986834e-01	 1.4722661703366608e-02	 3.4969379797846223e-01	-9.8277802715894036e-02	-1.1562077430003198e-01	 5.9401946042486178e-02	 6.6862863110572990e-01	 7.5297006767616037e-01	 2.9823330624640249e-01	-3.0734245446832753e-01	-7.6013378713532087e-01	-4.6897678949629545e-01	 6.1681477616611080e-02	 2.1541940123103009e-01	-8.1755601882917861e-02	-1.1445365356641171e-01	-7.5332909954083427e-02	 2.9098849265198889e-01	 4.1471659580673492e-01	 1.6914901796198645e-01	-2.1039874724099236e-01	-3.6459436222452851e-01	-2.1228633647631887e-01	 1.1670810329064137e-01	 1.8324499744959072e-01	-1.0640591188735810e-01	-8.2113440535741822e-02	-2.3401837197002125e-02	 8.9069247853547889e-02	 3.6510324879815960e-02	-5.4044396506235673e-02	-1.1085636648048092e-01	 1.4048318052535660e-02	 1.4077778300123278e-01	-7.6280504006148928e-02	-6.3606411618229192e-02	-3.1268177575397696e-02	-1.1893789009088138e-02	-2.0811823005853949e-02	 4.2458917339219145e-03	 6.5695635214263914e-02	-4.2164175981901753e-02	-2.9606386021169363e-02	-4.5551513323395985e-02	-4.2272790826542686e-02	-2.1226388315606505e-02
-1.5961349898245231e-01	-1.5208031438555186e-01	-1.9001786691275355e-01	-1.6917093184001486e-01	-1.1038488215374676e-01	-1.3873592161610335e-01	-1.7425120861268240e-01	-1.4869349562727704e-01	-1.6910890901377920e-01	-1.4487974476293891e-01	-2.4377051371088004e-01	-1.4100059953869651e-01	-1.0963487458386842e-01	-1.1550266616159136e-01	-4.0324303164170940e-02	 2.8420289953795136e-01	 4.5096513215640022e-01	 3.5597477820140117e-01	 1.8829918803261925e-01	-1.2588112496638282e-01	-2.2950742131983598e-01	-2.7328874081902661e-02	-7.1826185665826311e-02	-1.1777272776114742e-01	 2.4066937435400859e-01	 6.6998946161749862e-01	 8.7017613949396688e-01	 8.7091549777260413e-01	 6.4304480077610660e-01	 1.3168494578497905e-01	-2.1581632333786419e-02	-5.3050089675193902e-02	-1.6820331303012484e-03	-3.2202561900036272e-02	 1.9066813303795876e-02	 3.1277816165805494e-01	 5.4293778839060336e-01	 7.4676808630178848e-01	 6.9113946270628679e-01	 5.6657189888727200e-01	 1.9751729247179295e-01	-6.9822646416818285e-03	-4.3514197315946815e-02	 3.8046520271005455e-02	 9.5753447143394239e-03	 2.3832425173437602e-02	-6.3300513492595490e-03	 1.4682339402020197e-02	 2.3815017615270766e-02	 8.9004306154445607e-03	 5.6551287661968763e-02	 5.0095630252584268e-02	-4.5998672727308671e-04	-3.3189005756133344e-02	 5.5326399993728625e-02	 7.9201428251342382e-02	 3.1327256268558354e-02	-1.9415416287649534e-01	-4.7276824491466185e-01	-5.4498301580507258e-01	-6.1157004028486794e-01	-3.8101863205146014e-01	-1.4603943949221987e-01	 3.9849161498137928e-02	 1.3542378599156191e-02	 4.6150431371216660e-02	 8.3593821395650386e-02	 8.5855165746150680e-02	-1.5767756756350906e-01	-4.7053428834277544e-01	-6.5493440441447637e-01	-6.3821264975080305e-01	-3.4956364609805546e-01	-8.6990279977761209e-02	 4.8475017664470592e-02	 2.5184059625185107e-02	 9.7906741937149794e-02	 1.3233242758534522e-01	 7.7632640969415967e-02	-1.1175527824036641e-01	-2.5795976377167629e-01	-2.5820367394255050e-01	-6.1450043511632101e-02	 3.6883513632328599e-02	 8.8294488176017094e-02	 1.0784887356699693e-01	 8.7964389470454485e-02	 4.1030030740380093e-02	-8.3750320363408983e-03	-8.3564210350103064e-03	 4.6958221676356077e-02	 9.7913667444349456e-02	 6.2497607046739699e-02	 5.1469063228545595e-02	 1.8899902452011570e-02	 3.7165305580208571e-02	 5.4922224613894316e-02
-9.8742200033331395e-02	-1.9484881186183922e-01	-3.4822031360978845e-01	-3.0029864056527455e-01	-1.1813478321818913e-01	 1.9680814540788139e-01	-2.1607086280080401e-02	-3.3243298858748849e-01	-6.7580199263620067e-01	-5.5114378718389800e-01	-2.6634771593183948e-01	 1.1011892475803328e-01	 3.5732911303665049e-01	 4.2181770576164013e-01	 2.6081353704224786e-01	-2.0117049607271426e-01	-5.8191382578161421e-01	-4.4471130552942345e-01	-1.1330457817486136e-01	 3.2021206719148987e-01	 4.5687997158478177e-01	 2.6149250745548858e-01	 4.4748390201303589e-01	 7.2448936896088734e-01	 6.0883181313913726e-01	 8.6252974330651114e-02	-2.0628151469135980e-01	-1.5314109854127264e-01	 1.9430100203082504e-01	 6.4325171574925077e-01	 6.3336187906299213e-01	 3.3071306802787537e-01	 1.6410092712968943e-01	 3.3139961141641638e-01	 5.1468001242757166e-01	 4.3531701353156343e-01	 1.6858352913481067e-01	 6.6126563065203578e-02	 1.1795671119343691e-01	 2.4733618871354077e-01	 3.6210619577886671e-01	 4.4715614682384941e-01	 2.7630690147094150e-01	 4.3356131017766100e-02	 3.4096456132233048e-02	-2.0034010785961700e-02	-1.2488215024157757e-03	 6.1839996422278928e-02	 2.2807066618070627e-02	 8.9487890463931144e-02	-4.2227964797594952e-03	 8.1203473937517517e-03	 7.1681889599294144e-03	 6.3826918062260624e-02	-9.5255984512300107e-02	-2.4766637498681318e-01	-4.6464321781793588e-01	-3.4789421807215737e-01	-4.4356407064098386e-04	 9.8590502310450023e-02	 2.7166192723484896e-02	-1.7389765110713176e-01	-3.6550922951525355e-01	-3.6313198218752624e-01	-2.1836033883452652e-01	-1.5378652660446507e-01	-3.1451213723666727e-01	-5.8230493151830442e-01	-4.7817700144176511e-01	 1.5560631460479552e-02	 3.1691627787594623e-01	 2.6686606754961739e-01	-3.7334506687643806e-02	-4.3624133226853090e-01	-4.9163819948206888e-01	-2.4418424396299704e-01	-2.7117673395524955e-01	-3.5335481895341525e-01	-2.5974889764167691e-01	 2.5476111215311181e-01	 4.8539445844071683e-01	 5.2386173507246125e-01	 1.7169871273173704e-01	-2.8492023268861238e-01	-4.3103230522229630e-01	-1.6679858775506406e-01	-4.3872868654947675e-02	 1.5835559357557660e-01	 4.2431396099509433e-01	 3.4604797741279486e-01	 8.9886534942776597e-02	-1.8989822161292053e-01	 1.1987264238903046e-03	 1.1454776242110457e-01	 2.0280868870811131e-01	 1.5216206440183014e-01	 2.3305061478635182e-02
 1.6067487614567499e-01	 1.6529249959507447e-01	 7.5890355633410914e-02	-5.0735552574181580e-02	-1.0033950270103661e-01	 8.0899075118695499e-02	 2.4553016729084670e-01	 3.7986385739153045e-01	 1.5740423045128116e-01	-2.9130230189913087e-01	-4.0218409331746890e-01	-1.5962473873790509e-01	-1.5051620315425618e-01	-7.6329427922230436e-02	 2.1045771805095442e-01	 5.0465907337725879e-01	 1.2447861831451240e-01	-2.8738198240103341e-01	-4.0538875791222201e-01	-1.2430918617909326e-01	 1.2938470892457563e-01	-1.6918866976962216e-01	-3.4059366184293816e-01	-4.1451163382580053e-01	-1.2711558597272493e-01	 1.7312305323806457e-01	 9.3692335186016218e-02	-1.1748012233346103e-01	-1.1079621330442832e-01	 2.2005542649612636e-01	 3.3476267456980957e-01	 2.4339963509235185e-01	-1.3303230026599067e-01	-2.9930492042126472e-01	-4.2508096013014862e-01	-1.7671375639979151e-01	 8.0603188448124113e-02	 6.0277701236389397e-02	 2.8562556486516392e-03	-4.6457810691339710e-02	 1.9198346424376517e-01	 3.9881065290719431e-01	 2.2386472029232918e-01	-1.7384978577223664e-02	 7.1063338284083760e-03	 3.4018888662853422e-02	 3.5375381381310286e-02	 2.0635010943163778e-02	 4.6698231050610745e-02	-3.7894463120100232e-02	-5.3891648456836624e-02	-5.1750514436252719e-02	 7.5258656522074474e-05	 5.5246379835528249e-02	 1.0816171619189816e-01	 2.5986189901931783e-01	 4.0058705429168506e-01	 2.4223706771041151e-01	 2.4605503670575721e-02	 2.8946326770602392e-02	-2.0921121111442179e-02	-4.8976118604381752e-02	-2.2589498749753767e-01	-3.1605919140066274e-01	-1.8409211008624149e-01	 1.3862873743659437e-01	 2.7408768159968711e-01	 3.4718903711570037e-01	 4.4027808643271618e-02	-2.1238815695008975e-01	-1.2804242776160918e-01	 1.3462677566858405e-01	 1.7093638270170070e-01	-1.1489188204214149e-01	-3.1980893643561170e-01	-2.5314009337475868e-01	 1.3653423739033041e-01	 7.8254005814768962e-02	-1.9102579111138612e-01	-3.8226080110376254e-01	-1.6670003225768792e-01	 1.9278425716878467e-01	 3.3912467772379451e-01	 1.1335586784750812e-01	-1.6963185595216426e-01	-3.2955530072354182e-02	-2.3123909901348277e-01	-3.3010067547729616e-01	-1.1722346831777561e-01	 1.7702384140827587e-01	 2.7330029849588189e-01	 1.8441280814766045e-01	-1.1006537260144966e-01	-1.5319195932728791e-01	-9.2736467743147200e-02	 5.1622136071570512e-02	 1.6110987418873832e-01
